,external_gene_name,entrezgene_id,chromosome_name,strand,start_position,end_position,gene_biotype,24h_MRTX1133.logFC,24h_MRTX1133.PValue,24h_MRTX1133.FDR,24h_SCH772984.logFC,24h_SCH772984.PValue,24h_SCH772984.FDR,24h_Trametinib.logFC,24h_Trametinib.PValue,24h_Trametinib.FDR
ENSG00000142327.13,RNPEPL1,57140,2,1,240565804,240581372,protein_coding,0.260080566798295,0.0601330153355405,0.117618449255478,0.413576248450068,0.00687968740375072,0.017125947732013,0.309194197896652,0.0300878342665044,0.0628810994654457
ENSG00000142330.20,CAPN10,11132,2,1,240586734,240617705,protein_coding,0.213161991331303,0.166736995790673,0.260744009870085,0.114891110843739,0.439124407694875,0.521887104845052,-0.107878854013496,0.467382250539233,0.565648642966271
ENSG00000142396.10,ERVK3-1,105372481,19,1,58305374,58316812,protein_coding,-0.755567331846315,0.00097808073549057,0.00473488276547422,-1.11537655444911,4.50280172862172e-05,0.000332127791856886,-0.853338748961437,0.000391515480401929,0.00204980182775591
ENSG00000142409.6,ZNF787,126208,19,-1,56087366,56121295,protein_coding,-0.737607034747191,0.000112510314981993,0.000923196874440715,-0.592805403846172,0.000612989850246837,0.00246949150214878,-0.520536555211661,0.00156478916116518,0.00601684067098157
ENSG00000142444.7,TIMM29,90580,19,1,10928811,10933535,protein_coding,-0.0425182559082307,0.757414152002585,0.828846673047927,-0.0400932864455336,0.769850804217117,0.816430129907684,-0.0739611392221928,0.591572788132086,0.678064011661123
ENSG00000142453.11,CARM1,10498,19,1,10871553,10923075,protein_coding,0.110466366459158,0.295024806010382,0.407073646532206,0.262466729868674,0.024452742052418,0.0483063547372117,0.00234677654441827,0.981764247403882,0.987677980930968
ENSG00000142459.8,EVI5L,115704,19,1,7830218,7864976,protein_coding,0.350739302688211,0.0635432488310301,0.122709633644462,0.465455548368511,0.0191424472405144,0.0396166313841129,0.418323403397759,0.0316725718794249,0.0655950465619763
ENSG00000142507.10,PSMB6,5694,17,1,4796144,4798502,protein_coding,-0.0868457164386273,0.508126109015492,0.614132362297128,-0.231313706405681,0.0965711239979816,0.150134708864415,-0.0886104306108385,0.499475839321819,0.596158452017497
ENSG00000142528.16,ZNF473,25888,19,1,50025714,50053414,protein_coding,-1.37502105728618,6.94121163717526e-05,0.000648956123885336,-1.33755336835118,8.24354419473503e-05,0.000522642490133662,-1.20164582336289,0.0001930680521054,0.00119237115539579
ENSG00000142530.10,GARIN5A,112703,19,-1,50466785,50476848,protein_coding,0.528230239921017,0.0469279194139322,0.0965905468077961,0.280256998032095,0.254174482406623,0.334145268617545,0.401448959574077,0.113163297964537,0.182834731412853
ENSG00000142534.7,RPS11,6205,19,1,49496365,49499708,protein_coding,-0.0363544595482007,0.834168231939779,0.886891669662419,-0.358612775381124,0.0591729792862537,0.100056595434711,-0.114149101010943,0.514842644342684,0.610077575006113
ENSG00000142541.17,RPL13A,23521,19,1,49487510,49493057,protein_coding,-0.125731469243583,0.465364036012154,0.575234821845855,-0.479231628349331,0.0153795062053716,0.033153132020459,-0.198333148157452,0.257991168188408,0.354260599869706
ENSG00000142544.7,CTU1,90353,19,-1,51097606,51108409,protein_coding,-1.00116063676989,0.00073248696405243,0.00375757134565027,-1.15397768996088,0.000233337777962444,0.00117029256205874,-0.989151886833901,0.000752530283222685,0.00338248040798016
ENSG00000142546.13,NOSIP,51070,19,-1,49555468,49590262,protein_coding,-0.0355208997642683,0.750094687478271,0.823027404158467,-0.179633195199949,0.127213726652982,0.188355582358157,-0.222760382226732,0.0656891379785195,0.118168412579094
ENSG00000142556.19,ZNF614,80110,19,-1,52012765,52030240,protein_coding,-0.203303198872338,0.515341765889714,0.62028833367823,-0.121602098476184,0.692908137357664,0.751255590637898,0.185847921577638,0.544498949850715,0.637657740429201
ENSG00000142599.18,RERE,473,1,-1,8352397,8848921,protein_coding,0.356880665258334,0.0104660778708308,0.0301314747416078,0.512035816751133,0.00104439852922533,0.00374082818785947,0.49291920209699,0.00136946394411028,0.00540978862678757
ENSG00000142611.17,PRDM16,63976,1,1,3069168,3438621,protein_coding,0.653797448797771,0.170903308282001,0.265836958106023,0.751850437175487,0.108065628537378,0.164354789024391,1.03875755221831,0.0344175537137557,0.0701736345426435
ENSG00000142623.11,PADI1,29943,1,1,17205128,17246007,protein_coding,-1.49514480945039,1.52337579850815e-06,4.30188078752627e-05,-1.35948437972259,3.45429326418484e-06,4.98569661130678e-05,-1.53101953228818,1.17875690190121e-06,2.76568151256709e-05
ENSG00000142627.13,EPHA2,1969,1,-1,16124337,16156069,protein_coding,-0.507582928655729,0.000690080043386209,0.00359524322068991,-0.68583485824338,6.17943691035913e-05,0.000420022075110515,-0.747230291594038,2.93954688652128e-05,0.000284488763661592
ENSG00000142632.17,ARHGEF19,128272,1,-1,16197854,16212652,protein_coding,0.0636542238573617,0.725135333496755,0.801584453849334,0.39694061061965,0.0459457491335368,0.081456342735833,0.176825142260994,0.335987053390531,0.436350215639713
ENSG00000142634.13,EFHD2,79180,1,1,15409888,15430339,protein_coding,-1.01031414831909,5.00388435814985e-07,2.08186519683736e-05,-1.11555450088966,1.9117461906441e-07,6.63211415870036e-06,-1.12229702634511,1.80340712712342e-07,7.98622451636361e-06
ENSG00000142655.13,PEX14,5195,1,1,10472288,10630758,protein_coding,0.0479646075826531,0.76173926967128,0.83135677760707,0.394175391931286,0.0271873439852323,0.0528073165860361,0.2058036488395,0.208606363228326,0.29889560680306
ENSG00000142657.21,PGD,5226,1,1,10398592,10420511,protein_coding,-0.2503088686789,0.0224623436004276,0.0544376573450661,-0.074486721157675,0.444021323788651,0.526743104658866,-0.281505395972888,0.0124596712657034,0.0311252172579783
ENSG00000142669.15,SH3BGRL3,83442,1,1,26280086,26281522,protein_coding,-0.111840990018673,0.247524086977748,0.35569609852147,-0.100942696294945,0.293580304218134,0.375642698545935,-0.105932448444586,0.27169894814107,0.36855098553813
ENSG00000142675.18,CNKSR1,10256,1,1,26177484,26189884,protein_coding,0.473978265276596,0.0105385661292534,0.0302941668593807,0.599501450639341,0.00250213794593564,0.00754319100720309,0.354519201669969,0.0407832522846682,0.0806626632481908
ENSG00000142676.14,RPL11,6135,1,1,23691742,23696835,protein_coding,-0.211697831478195,0.113522533044471,0.19318659880974,-0.411883900472967,0.00676294213653395,0.0168979603586703,-0.328280556518756,0.0222412351207802,0.0494526968043061
ENSG00000142677.4,IL22RA1,58985,1,-1,24119771,24143140,protein_coding,0.420335612851242,0.186426427900832,0.28485105561413,0.541041874042635,0.0930803349596816,0.145598367141241,0.315312243512511,0.308396606986774,0.407305098540711
ENSG00000142684.9,ZNF593,51042,1,1,26169908,26170873,protein_coding,-0.586799026922746,0.00735002568918446,0.022768720278817,-0.790356330707721,0.00106005367097168,0.00378761841911062,-0.704343690973131,0.00233800268580935,0.00826831892243324
ENSG00000142687.18,KIAA0319L,79932,1,-1,35393883,35557950,protein_coding,0.419447106507532,0.00454109296348347,0.0156490551313938,0.642975807031191,0.000213493237461499,0.0010961569781126,0.493303845018928,0.00155554257287159,0.00598809621977008
ENSG00000142694.6,EVA1B,55194,1,-1,36322030,36324154,protein_coding,0.368088466756616,0.0248078643052805,0.0587221586541879,0.383499686529872,0.0201993613554751,0.0414081594962055,0.231911196599844,0.128083623897665,0.201809386386468
ENSG00000142731.11,PLK4,10733,4,1,127880893,127899224,protein_coding,-1.05944030774451,2.17109230735153e-05,0.00027680204692771,-1.38548059145716,1.8964308045897e-06,3.23666752357055e-05,-1.34159111190067,2.53953038869529e-06,4.75034396387786e-05
ENSG00000142733.16,MAP3K6,9064,1,-1,27355184,27366961,protein_coding,0.228166340924513,0.192284802694884,0.291720948391629,0.268123009887286,0.128844194898664,0.190263670905682,0.117488980795847,0.486858613302137,0.5842603210958
ENSG00000142751.15,GPN2,54707,1,-1,26876132,26890283,protein_coding,0.0243174378771699,0.956405010830469,0.971698182116886,0.124658031920617,0.361749290669281,0.445133244628414,0.190978805011261,0.173050152836809,0.257559431803327
ENSG00000142765.18,SYTL1,84958,1,1,27342020,27353937,protein_coding,0.796629660960786,4.42439940775988e-05,0.000460602435228146,0.868243088974819,2.03472651279937e-05,0.000182984520470288,0.869913060807968,2.0037396135053e-05,0.000212767664137062
ENSG00000142784.16,WDTC1,23038,1,1,27234632,27308636,protein_coding,0.64045283031765,0.000821188207418486,0.00412039113001267,0.847668691385966,8.98059214184549e-05,0.000559063379820637,0.559172232811526,0.00209995477439153,0.00757967621716932
ENSG00000142798.20,HSPG2,3339,1,-1,21822244,21937310,protein_coding,1.33109507378567,5.05254104206465e-07,2.09465451499212e-05,1.13334273222038,2.27102889035112e-06,3.70178664337326e-05,1.45673415465443,2.1066558029736e-07,8.8913043294456e-06
ENSG00000142856.16,ITGB3BP,23421,1,-1,63440770,63593721,protein_coding,-0.791681586353225,0.00649410597695473,0.0206817196885257,-1.17414013459787,0.000464010572667568,0.001976948835662,-0.872731724382431,0.00358577433590887,0.0115237765898644
ENSG00000142864.14,SERBP1,26135,1,-1,67407810,67430415,protein_coding,-0.474653683060444,0.000334241360054775,0.00206206635377328,-0.431479379533075,0.000688621061975423,0.00269704148594796,-0.517183931884655,0.000167909681802874,0.00107395544493804
ENSG00000142867.13,BCL10,8915,1,-1,85265776,85276632,protein_coding,-0.066164451899801,0.617098790274262,0.710508366859996,-0.0906934086576608,0.494314945261394,0.573981573682452,-0.196201358406515,0.155110194234983,0.235597412082784
ENSG00000142871.17,CCN1,3491,1,1,85580761,85584589,protein_coding,0.699377410601144,9.56684232587062e-06,0.000154270280871384,0.968938034929216,4.42617941806908e-07,1.1616555334491e-05,0.767429026777635,4.05417240075191e-06,6.64759180044748e-05
ENSG00000142875.19,PRKACB,5567,1,1,84078062,84238498,protein_coding,0.500999337924534,0.0827372074316435,0.150458010007337,0.791826653891225,0.011189747905291,0.0255107922700384,0.751381299586942,0.0147663831027782,0.0356681373666487
ENSG00000142892.15,PIGK,10026,1,-1,77088989,77219430,protein_coding,0.0311721689129913,0.782597106279808,0.845986386455593,-0.179173519683593,0.13283683585011,0.194977457366432,-0.0952277563651296,0.405894759161626,0.50611301507664
ENSG00000142910.16,TINAGL1,64129,1,1,31576485,31587686,protein_coding,0.370908288717973,0.00457250674219633,0.0157134557092937,0.295927527390943,0.0161360115718197,0.0344811024101891,0.312683175274893,0.0121232764063094,0.03045473535253
ENSG00000142937.12,RPS8,6202,1,1,44775251,44778779,protein_coding,-0.322793201440033,0.0722241010788646,0.135381107217093,-0.722772477427967,0.00106091882763671,0.00378955148606807,-0.414436069336481,0.0270328560663208,0.0576086620983152
ENSG00000142945.13,KIF2C,11004,1,1,44739818,44767767,protein_coding,-0.441049104892438,0.00692835213380208,0.0217098270694935,-0.218382113393623,0.126192656159758,0.187128151086217,-0.33175221826754,0.0291980985742199,0.061339617328159
ENSG00000142949.17,PTPRF,5792,1,1,43525187,43623666,protein_coding,-0.176889355523058,0.20734013422429,0.3096984589906,-0.0028316213115098,0.983258089003358,0.987142148436089,-0.133570006603186,0.333055741345114,0.433294064688897
ENSG00000142961.14,MOB3C,148932,1,-1,46607719,46616811,protein_coding,0.707998949985342,0.0024314551261767,0.0096131693879377,0.775608131776027,0.00127629736653722,0.00438729565192197,0.943209604482319,0.0002960324905201,0.0016485516820623
ENSG00000142973.13,CYP4B1,1580,1,1,46757838,46819413,protein_coding,1.65602125082238,0.108556409389666,0.186445274302128,2.67874245900058,0.0101696091215809,0.0235618113833536,1.24226187860045,0.22147350862213,0.31411461716624
ENSG00000143013.13,LMO4,8543,1,1,87328880,87348923,protein_coding,-0.25779044477837,0.0273326808940534,0.0633894807245344,-0.18213225009888,0.0987444165981003,0.152739279718426,-0.150600099172301,0.163688054029617,0.246353892850187
ENSG00000143033.18,MTF2,22823,1,1,93079235,93139079,protein_coding,-0.428268792577243,0.00185242364672513,0.00780702410016709,-0.524851067117351,0.000417691157230065,0.00181870663656488,-0.427449101118545,0.00185559155856506,0.00688689552736003
ENSG00000143036.17,SLC44A3,126969,1,1,94820342,94895246,protein_coding,0.276259308003451,0.0625780098329585,0.121246190413841,0.26072940914616,0.0757947811406881,0.122544155208932,0.259643496503785,0.0769089151735182,0.133986774094793
ENSG00000143061.17,IGSF3,3321,1,-1,116574399,116667755,protein_coding,0.0332550694125144,0.829622544951046,0.883585421610884,0.00380555631703194,0.980233051234489,0.985111264783593,-0.154240817737393,0.326955582448813,0.427278975453731
ENSG00000143067.5,ZNF697,90874,1,-1,119619377,119648266,protein_coding,-0.100492888040414,0.84370462311587,0.894022545893922,-0.127347327238562,0.792052476440548,0.834148770567196,-0.381195562290611,0.438314050956338,0.537095107794588
ENSG00000143079.15,CTTNBP2NL,55917,1,1,112396214,112463456,protein_coding,0.344627773887839,0.0102871978732098,0.029725069287122,0.473364871627024,0.00141910569396986,0.00479224860433321,0.437733737073752,0.00241007613283419,0.00846386304264479
ENSG00000143093.15,STRIP1,85369,1,1,110031577,110074641,protein_coding,0.0860513102394842,0.586707833238584,0.685351821513578,0.200193540192759,0.217253673982991,0.293733399159842,0.263422931278637,0.113494517432924,0.183217951299133
ENSG00000143106.13,PSMA5,5686,1,-1,109399042,109426448,protein_coding,-0.366718190932613,0.054536647971055,0.108821974983718,-0.735533715416289,0.00132167210882265,0.00451671108571928,-0.363286008579163,0.0562888948542148,0.1046388089904
ENSG00000143147.14,GPR161,23432,1,-1,168079542,168137667,protein_coding,0.854811470818198,0.00442331027482088,0.0153374952861201,0.870832865209768,0.00357261883782594,0.0101229972935102,0.45769742045412,0.0782095995800176,0.135740562453977
ENSG00000143149.12,ALDH9A1,223,1,-1,165662216,165698562,protein_coding,0.137831158403124,0.251913060374267,0.360788385254876,-0.00540123666659993,0.962986601212302,0.972133352454281,0.0962215457589809,0.415780415790062,0.516017923673208
ENSG00000143153.12,ATP1B1,481,1,1,169105697,169310992,protein_coding,0.0340470217662493,0.721766086105084,0.79933243295028,0.022882743515948,0.810490177665597,0.849218330264931,-0.077034236703942,0.42608880705849,0.52596391545991
ENSG00000143155.13,TIPRL,261726,1,1,168178962,168202109,protein_coding,-0.089860768606238,0.672054211649098,0.758249931324995,-0.375157232705151,0.0971241265056536,0.150813941157869,-0.237310909705543,0.275392910037559,0.37272731086468
ENSG00000143156.14,NME7,29922,1,-1,169132531,169367948,protein_coding,0.124305426234294,0.380129983983275,0.493350315580424,-0.140234879535439,0.323744934667367,0.406380809987594,-0.156223930549792,0.27426179831386,0.371353501309201
ENSG00000143157.11,POGK,57645,1,1,166839447,166856359,protein_coding,-0.631120096004027,0.000290535031048679,0.00185555075276272,-0.586881675578605,0.000499200509489631,0.00210236064713375,-0.664439191710496,0.000189281448357543,0.0011745697519894
ENSG00000143158.11,MPC2,25874,1,-1,167916675,167937072,protein_coding,-0.147945782370736,0.379682322401072,0.492878750965016,-0.363510891273551,0.0466721092684096,0.0825606944253256,-0.182347441773636,0.282922737931145,0.380583330934647
ENSG00000143162.9,CREG1,8804,1,-1,167529117,167553805,protein_coding,0.137763419812274,0.270986282375567,0.381882910710313,0.276777414199786,0.0401361590662836,0.0728734020257683,0.298907188197671,0.0290876320286547,0.0611515026158967
ENSG00000143164.15,DCAF6,55827,1,1,167935783,168075843,protein_coding,0.494732199295866,0.00029899180202324,0.00188946657159659,0.638104524851811,3.56327744797544e-05,0.00027921096946569,0.493570882759427,0.000302881911336478,0.00167343687402399
ENSG00000143179.16,UCK2,7371,1,1,165827614,165911618,protein_coding,-1.06894216764264,1.42384798020511e-06,4.10205146354788e-05,-1.26892983458434,2.73808924499439e-07,8.3280920162241e-06,-1.21932598920845,4.01479146972478e-07,1.34489762385537e-05
ENSG00000143183.16,TMCO1,54499,1,-1,165724293,165827755,protein_coding,0.0441852921973854,0.704677231180517,0.785180586473527,-0.125219554072256,0.293784444627099,0.375780518833196,0.0569572034849691,0.625649597411376,0.708560442055255
ENSG00000143190.23,POU2F1,5451,1,1,167220876,167427345,protein_coding,0.140737074241088,0.412027852762129,0.523816618817101,0.082400166962749,0.625538047980557,0.693322461029645,0.226997374852586,0.194358734323701,0.28254762036538
ENSG00000143198.13,MGST3,4259,1,1,165631213,165661796,protein_coding,0.420851164113567,0.029279181740439,0.067000685229481,0.14615862504855,0.401405595952092,0.485147609043307,0.329103630771735,0.0754679038174923,0.13190241643449
ENSG00000143207.21,COP1,64326,1,-1,175944831,176207286,protein_coding,-0.0277109899162339,0.812688488686138,0.871104897884812,-0.0881233004881029,0.456236063304082,0.537749163531201,-0.0432062289504754,0.711962595025177,0.780748025367165
ENSG00000143217.9,NECTIN4,81607,1,-1,161070998,161089558,protein_coding,0.308877520862645,0.00996063989572162,0.0290374598446885,0.297033229783051,0.0122292969274155,0.0273579621849243,0.28942855187793,0.0139943052248968,0.0341845847021038
ENSG00000143222.12,UFC1,51506,1,1,161152776,161158856,protein_coding,0.344098437224358,0.0177519130885671,0.0451463162754924,0.0948809118655518,0.456334740517752,0.537749163531201,0.222819698786988,0.0976052141527846,0.162411408861401
ENSG00000143224.18,PPOX,5498,1,1,161166056,161178013,protein_coding,-0.127130769976158,0.611766001480873,0.706555854203006,0.111068478671036,0.652934498320079,0.716554700071345,0.175051643419302,0.481076647009951,0.578926101924172
ENSG00000143228.13,NUF2,83540,1,1,163266576,163355764,protein_coding,-0.443363906082632,0.0400715450842938,0.0852395257606403,-0.770164729493441,0.00206765567074519,0.00649112847655263,-0.654491896957265,0.00574671930575252,0.016813036887776
ENSG00000143248.13,RGS5,8490,1,-1,163111121,163321791,protein_coding,0.140954124939822,0.719985385877531,0.798079941812289,0.499596212658782,0.207512101973913,0.282654547847724,0.39546541255672,0.314055439323316,0.413238282625649
ENSG00000143252.14,SDHC,6391,1,1,161314381,161363206,protein_coding,0.119251242134048,0.380532591374126,0.493653631353185,-0.0896616228972512,0.506544171371659,0.5865116279594,0.190007578977266,0.173745562029487,0.258284717918367
ENSG00000143256.5,PFDN2,5202,1,-1,161100556,161118055,protein_coding,-1.05033094292943,2.99085144524225e-06,6.67290920731435e-05,-1.29287905980724,4.17247657697752e-07,1.11625683435799e-05,-1.15432656174645,1.22061856373397e-06,2.81900856755033e-05
ENSG00000143258.16,USP21,27005,1,1,161159450,161165723,protein_coding,0.0220833433071246,0.894907471482806,0.92693924418406,0.107556148822689,0.52196696197755,0.600858187522601,0.25726764920874,0.142895509736824,0.221241096915414
ENSG00000143294.15,PRCC,5546,1,1,156750610,156800815,protein_coding,-0.120777473470668,0.229218163672939,0.335183183427183,-0.0570185300979954,0.559136415848877,0.633660619216816,-0.11748084882841,0.240907216975615,0.335770895763223
ENSG00000143303.12,METTL25B,51093,1,1,156728442,156736960,protein_coding,0.23169239032228,0.0772603976725671,0.142671190837148,0.247188435614891,0.0612811718743372,0.102788835062106,0.329634282267744,0.0181222665730946,0.0419290359204529
ENSG00000143314.12,MRPL24,79590,1,-1,156737303,156741590,protein_coding,-0.784512342863978,6.52593468233729e-05,0.000618772930828915,-1.24468089922398,1.00777952475903e-06,2.03621455112255e-05,-0.861045284859553,2.90660656639886e-05,0.000281767308190457
ENSG00000143315.7,PIGM,93183,1,-1,160024953,160031990,protein_coding,0.12645998922997,0.374130778288334,0.487132523551499,0.0560117237315833,0.68830683350588,0.747236994197905,-0.0780930193053258,0.577543847423552,0.665884134144847
ENSG00000143319.16,ISG20L2,81875,1,-1,156721891,156728766,protein_coding,-0.351947691738404,0.0225834639380164,0.0546858485707021,-0.41983791596134,0.00912520486541936,0.0216203900040322,-0.461151036791022,0.00527129217089688,0.0156850793509686
ENSG00000143320.9,CRABP2,1382,1,-1,156699606,156705816,protein_coding,0.834965979071375,0.000151216282084455,0.00113982563110855,0.695085758054573,0.000626227423870069,0.00250898725581391,0.861619497256805,0.000115982965452146,0.000803541916743862
ENSG00000143321.19,HDGF,3068,1,-1,156742109,156766925,protein_coding,-0.135250118517997,0.222386041228826,0.326951107646656,-0.0176270037937601,0.869039189372398,0.897917557485877,-0.192073793282193,0.093751094432943,0.157387140295166
ENSG00000143322.20,ABL2,27,1,-1,179099330,179229684,protein_coding,-0.291816479626327,0.0203173970291859,0.0503456313412912,-0.225905208132112,0.0590712398399534,0.0998990112785904,-0.356733712193142,0.0069578353815573,0.0195727014278991
ENSG00000143324.13,XPR1,9213,1,1,180632022,180890279,protein_coding,-0.00300109692624775,0.984300722603005,0.988443544747615,-0.0325562767150626,0.830840689933135,0.866567803194601,0.0317366547870659,0.835031947903416,0.877594255927619
ENSG00000143337.18,TOR1AIP1,26092,1,1,179882042,179920077,protein_coding,0.26273351076435,0.0188541279886146,0.0474233240780752,0.20341089345945,0.0561144504454092,0.0958833733056532,0.24745494435608,0.0249682739399254,0.0542015823911525
ENSG00000143344.15,RGL1,23179,1,1,183636085,183928532,protein_coding,0.720171397358976,0.256047936586458,0.365233824625706,0.849996003580038,0.167820496809832,0.237232755886781,0.704730192413755,0.251755472831445,0.347493888178563
ENSG00000143353.12,LYPLAL1,127018,1,1,219173869,219212865,protein_coding,-0.210411785575415,0.223096495760334,0.327830710398953,-0.407685791862857,0.0297384723095055,0.0568463832194945,-0.104055414662529,0.534591555327263,0.62792877407106
ENSG00000143363.17,PRUNE1,58497,1,1,151008420,151035713,protein_coding,0.834934641264791,0.000148752245611956,0.00112482751451591,0.653233766933837,0.000962005201174454,0.00350695441438433,0.648764888659142,0.00101972672830325,0.00428219295279933
ENSG00000143367.16,TUFT1,7286,1,1,151540305,151583583,protein_coding,1.10353128812801,2.854565835216e-07,1.44514484863791e-05,1.3995932914882,2.76570468350166e-08,1.97157643017183e-06,1.31748371027,5.01620638508246e-08,3.59782017472387e-06
ENSG00000143368.10,SF3B4,10262,1,-1,149923317,149927803,protein_coding,-0.305543772641159,0.0162351972575408,0.0422353562834688,-0.146020736024859,0.200171769585911,0.274157469333281,-0.326090520267358,0.0114980629784193,0.0291591874795445
ENSG00000143369.15,ECM1,1893,1,1,150508062,150513789,protein_coding,0.425208017155285,0.0899057438846782,0.160913663771551,0.36672112280308,0.13354905795087,0.195850732125392,0.331950824344522,0.17029846018432,0.254305696514866
ENSG00000143373.18,ZNF687,57592,1,1,151281618,151292176,protein_coding,0.300328993284708,0.0324499709121073,0.0723855390065726,0.457154541597817,0.00342402676289625,0.00974921989406236,0.391151049161216,0.00870852157252531,0.0233764522043133
ENSG00000143374.17,TARS2,80222,1,1,150487414,150507602,protein_coding,-0.513667832453959,0.000795152514831844,0.00402255649108572,-0.365971209227996,0.00723808733816621,0.0178637279017313,-0.547042897123605,0.000487931689533868,0.00242122639318355
ENSG00000143375.15,CGN,57530,1,1,151510510,151538692,protein_coding,0.788093797256527,0.000232171942520428,0.00156625630698576,1.21826722007445,5.42565260662646e-06,6.88722091466557e-05,0.95951842988077,4.52199699670757e-05,0.000396301850738442
ENSG00000143376.14,SNX27,81609,1,1,151612006,151699091,protein_coding,0.155174876172717,0.448049482943272,0.558378265119901,0.671262317420933,0.00601432796626681,0.0153422448731454,0.335815222948001,0.115716185075635,0.186136202493017
ENSG00000143379.12,SETDB1,9869,1,1,150926263,150964744,protein_coding,0.204827286070673,0.0940820028491297,0.166476036070445,0.167832264615034,0.160233103993254,0.228301816649486,0.288081640760141,0.0257117800180031,0.0553992665297593
ENSG00000143382.14,ADAMTSL4,54507,1,1,150549369,150560937,protein_coding,1.69526782437806,1.17915784884285e-05,0.000179499145974242,1.71375740935195,9.40333212113962e-06,0.000103418961268338,1.42320323843513,4.99644433453552e-05,0.000424824950654944
ENSG00000143384.13,MCL1,4170,1,-1,150560895,150579738,protein_coding,0.0484563798741892,0.673699639062903,0.759593256850651,0.200389692717996,0.101894457090642,0.156784429829783,0.0456236901925805,0.691480481122744,0.763948053752221
ENSG00000143387.13,CTSK,1513,1,-1,150794880,150809577,protein_coding,0.200094193971459,0.749714553207313,0.822764746226105,0.404125082697818,0.501614896132426,0.58161060703007,-0.525485620612815,0.412547531338333,0.512737700051454
ENSG00000143390.17,RFX5,5993,1,-1,151340640,151347326,protein_coding,0.538334547567661,0.000430911422198837,0.00250386950145457,0.905397831818362,5.00946820682467e-06,6.50729920066524e-05,0.69315922772768,5.46005182396964e-05,0.000454978374013037
ENSG00000143393.16,PI4KB,5298,1,-1,151291797,151327715,protein_coding,0.00886700145354313,0.942934604646393,0.962613383070292,0.334560969241065,0.0189448049126053,0.0392771261275525,0.145352987932427,0.25518990571659,0.350949910332037
ENSG00000143398.20,PIP5K1A,8394,1,1,151197949,151249536,protein_coding,0.109288500576466,0.244903973483312,0.352737754588321,0.117387669724995,0.213640723883102,0.289585356859982,0.161040746223404,0.0978612832542201,0.162717332496472
ENSG00000143401.15,ANP32E,81611,1,-1,150218417,150236156,protein_coding,0.139019002825853,0.243073048951396,0.350662267434696,0.229639987906055,0.0666416552937624,0.110130945763718,0.0981172280136372,0.402410346194461,0.502679704814558
ENSG00000143409.15,MINDY1,55793,1,-1,150996549,151008376,protein_coding,0.392990876468101,0.0113797119164051,0.032205328495447,0.409388945415098,0.00896482704878188,0.0213110599892861,0.460662630452025,0.00448950770502393,0.0138014290243057
ENSG00000143412.10,ANXA9,8416,1,1,150982249,150995634,protein_coding,1.85775326074833,7.00661551215696e-09,1.63828683905254e-06,2.07819681757525,2.37802015462536e-09,6.09136921242908e-07,1.98513013312094,3.66788095594483e-09,8.24638389537519e-07
ENSG00000143418.19,CERS2,29956,1,-1,150960583,150975003,protein_coding,0.0843207748475281,0.355330836706113,0.468498117957727,0.203368763878215,0.0405494705559414,0.0734641035595088,0.105260400090788,0.253683725355414,0.349412869124663
ENSG00000143420.18,ENSA,2029,1,-1,150600851,150629612,protein_coding,-0.112216092534613,0.229656362440704,0.335656023664742,-0.116883754239792,0.212043960496321,0.287788012788773,-0.0590658840587249,0.516504522014058,0.611736841947761
ENSG00000143434.15,SEMA6C,10500,1,-1,151131685,151146631,protein_coding,1.10131343766425,0.118542490677067,0.199867357730833,0.466532187864437,0.479382334047059,0.559997888423678,0.498900144242756,0.457575561888035,0.556371907855748
ENSG00000143436.11,MRPL9,65005,1,-1,151759647,151763496,protein_coding,-0.388532240595899,0.00329510422433392,0.0121792802676851,-0.593802784871901,0.00014488083268509,0.000809269859016429,-0.355843109065913,0.00562724244349388,0.0165504632470156
ENSG00000143437.21,ARNT,405,1,-1,150809713,150876708,protein_coding,0.416153671447496,0.0029249815496193,0.0111134089361714,0.66808047463692,8.18253145559754e-05,0.000519337542059668,0.534703241200973,0.00049012271479648,0.00243003590275049
ENSG00000143442.22,POGZ,23126,1,-1,151402724,151459494,protein_coding,0.266713162624278,0.0688246643995031,0.130515677452488,0.521614538058641,0.00236784205665628,0.00722967915496699,0.479320266617516,0.00408483887519075,0.0128069618077149
ENSG00000143443.9,C1orf56,54964,1,1,151047751,151051986,protein_coding,1.56054083793508,0.00159262302803277,0.0069631098806025,1.03477079468692,0.0170364617920503,0.0360103552360985,1.41706051124982,0.00273474846891814,0.00932398493733507
ENSG00000143457.11,GOLPH3L,55204,1,-1,150646230,150697154,protein_coding,0.566307587157846,0.000263658181209318,0.0017307286897912,0.478667193621002,0.000937979123038089,0.00343436076650119,0.608106569252934,0.000147385786695359,0.000973204974577591
ENSG00000143458.12,GABPB2,126626,1,1,151070578,151125542,protein_coding,0.156790626815318,0.447586485213512,0.557905827029974,0.298358480553899,0.159056670757861,0.226799797271637,-0.0112773401221832,0.955510936475448,0.96876926184498
ENSG00000143469.19,SYT14,255928,1,1,209900923,210171389,protein_coding,0.79040285971321,0.000543909062442093,0.00299521471927014,0.774522315595465,0.000632738632907086,0.00252541451523967,0.344435473635116,0.0571200197247711,0.105710527445014
