"","external_gene_name","entrezgene_id","logFC","PValue","FDR"
"ENSG00000180190.11","TDRP",157695,0.68468812007516,0.339530896014079,0.464850167007653
"ENSG00000180198.16","RCC1",1104,-0.227340145519499,0.255361101294889,0.374715789156665
"ENSG00000180228.13","PRKRA",8575,-0.339741987260516,0.00916907363904412,0.0283489821340477
"ENSG00000180233.11","ZNRF2",223082,0.137732154604709,0.205276135732647,0.318417679606811
"ENSG00000180257.13","ZNF816",125893,-0.000828987394168011,0.995511660123534,0.997657159391042
"ENSG00000180263.14","FGD6",55785,0.3697935837101,0.0138316454279213,0.0390717556032697
"ENSG00000180304.14","OAZ2",4947,0.454915628822901,2.62410531756753e-05,0.000325809458679896
"ENSG00000180329.14","CCDC43",124808,-0.011900101853517,0.926830063566515,0.952399156423675
"ENSG00000180336.18","MEIOC",284071,0.0991290497267551,0.789699524714536,0.85738635601115
"ENSG00000180340.6","FZD2",2535,1.13886863102055,5.74561109363246e-06,0.000116652090020721
"ENSG00000180346.3","TIGD2",166815,0.137876379053121,0.528638403612125,0.647161153976117
"ENSG00000180354.16","MTURN",222166,1.07352144006908,8.54260558851072e-07,3.18195502734837e-05
"ENSG00000180357.9","ZNF609",23060,-0.00995878903905735,0.932493328001065,0.956514005773526
"ENSG00000180370.10","PAK2",5062,-0.426614406811562,0.000354976037693035,0.00231882227499012
"ENSG00000180376.16","CCDC66",285331,-0.315882965359669,0.0990743619782568,0.181907645894354
"ENSG00000180398.12","MCFD2",90411,-0.602067630357412,5.79287086044956e-06,0.000117446179259325
"ENSG00000180423.4","HARBI1",283254,-0.0411434973614948,0.827303468540972,0.884949502746966
"ENSG00000180425.11","C11orf71",54494,0.868422623145145,3.10950943108908e-05,0.000366345376001683
"ENSG00000180447.7","GAS1",2619,0.872690022407555,0.160351506649058,0.263355015192682
"ENSG00000180448.10","ARHGAP45",23526,0.0179420058399007,0.880573701945292,0.923430082463363
"ENSG00000180479.13","ZNF571",51276,0.627980708991696,0.0289871478474322,0.0697462420665556
"ENSG00000180481.11","GLIPR1L2",144321,0.665761966979846,0.335555432517118,0.460669672355643
"ENSG00000180488.15","MIGA1",374986,0.419648179772209,0.00433248870236548,0.0157989906780679
"ENSG00000180530.11","NRIP1",8204,-0.163258059576662,0.454844645245057,0.57992088813086
"ENSG00000180535.3","BHLHA15",168620,-1.247784276665,0.0377682519430552,0.085481135462261
"ENSG00000180537.13","RNF182",221687,0.687757764201938,0.298776209873426,0.421497266130891
"ENSG00000180543.4","TSPYL5",85453,-0.595404365672444,0.422736533296656,0.549332653697944
"ENSG00000180573.9","H2AC6",8334,1.39400446720433,1.23240607777973e-06,4.05615426840597e-05
"ENSG00000180574.3","EIF2S3B",255308,-0.31716539899773,0.354463007223024,0.480585425989456
"ENSG00000180592.16","SKIDA1",387640,0.590677387967962,0.010250009970955,0.0308991705348666
"ENSG00000180596.7","H2BC4",8347,0.559004686264348,0.111617354830948,0.199375981398775
"ENSG00000180611.7","MB21D2",151963,-0.228864475008434,0.28434083548433,0.406232952549274
"ENSG00000180616.9","SSTR2",6752,0.573626881116728,0.364484884725441,0.490465487949942
"ENSG00000180626.10","ZNF594",84622,0.00458697974587012,0.973926124344595,0.983732329854757
"ENSG00000180628.15","PCGF5",84333,0.0190647712566215,0.919021821967776,0.947482446264161
"ENSG00000180638.17","SLC47A2",146802,2.65493624464888,0.000201835279585576,0.00151534143501358
"ENSG00000180644.8","PRF1",5551,0.234292216409638,0.766821192498101,0.838928663936355
"ENSG00000180667.10","YOD1",55432,-0.208880573232228,0.0480164652682141,0.103014934788109
"ENSG00000180694.14","TMEM64",169200,-0.472804109022823,0.000189998556463757,0.00144453016425372
"ENSG00000180720.7","CHRM4",1132,-0.290068138548262,0.698394131030193,0.787681042078103
"ENSG00000180739.14","S1PR5",53637,0.993360021609272,0.0201278602674109,0.0523157421122843
"ENSG00000180745.5","CLRN3",119467,0.398947087578795,0.558860783557985,0.673126520303171
"ENSG00000180758.12","GPR157",80045,0.00167542105774938,0.991133060349797,0.99499847238264
"ENSG00000180767.9","CHST13",166012,0.8223417661162,0.00677873909075717,0.0223305572813403
"ENSG00000180773.15","SLC36A4",120103,-0.374916564219254,0.00305053236998954,0.0120178803261545
"ENSG00000180776.15","ZDHHC20",253832,-0.0975255156031799,0.145986638358789,0.245158158344547
"ENSG00000180787.6","ZFP3",124961,0.31018035517773,0.0698391930690393,0.138038744833468
"ENSG00000180801.14","ARSJ",79642,-0.874682818684219,0.0845134445787409,0.160762906255285
"ENSG00000180817.12","PPA1",5464,-0.292019177206035,0.010350167715231,0.0311217496068117
"ENSG00000180818.5","HOXC10",3226,1.5005158390162,0.0817565830315481,0.156780782812261
"ENSG00000180822.11","PSMG4",389362,-0.367678208085248,0.0286084820028071,0.0689897676322165
"ENSG00000180834.7","MAP6D1",79929,-1.01855690133089,1.38423476657528e-05,0.000211486852404521
"ENSG00000180855.16","ZNF443",10224,-0.756135472144889,0.00535302787170606,0.0186656741099765
"ENSG00000180879.13","SSR4",6748,-0.271460792333477,0.105436462529279,0.190578884935368
"ENSG00000180881.19","CAPS2",84698,1.28854380882006,0.000926990933418226,0.00477405298507457
"ENSG00000180884.10","ZNF792",126375,0.39193099624958,0.0662229738876423,0.132359658564946
"ENSG00000180891.13","CUEDC1",404093,-0.156920394831089,0.229473961534019,0.345902661875236
"ENSG00000180900.19","SCRIB",23513,-0.377732592600697,0.00118338545135087,0.00576495480947036
"ENSG00000180901.11","KCTD2",23510,0.267107476464975,0.00843257085517749,0.0266044011550413
"ENSG00000180902.18","D2HGDH",728294,0.267575222022054,0.110801993437602,0.198263497443277
"ENSG00000180914.10","OXTR",5021,1.54356051885551,1.22504789268132e-06,4.05024435160578e-05
"ENSG00000180917.17","CMTR2",55783,-0.31231415452446,0.00127256682092311,0.00608963239321285
"ENSG00000180921.7","FAM83H",286077,-0.24647430367753,0.0484015792111639,0.103702253913336
"ENSG00000180934.6","OR56A1",120796,-0.874945740604008,0.227980897237687,0.34426405129701
"ENSG00000180938.6","ZNF572",137209,0.725580008224213,0.00319635912385031,0.0124696933072537
"ENSG00000180957.17","PITPNB",23760,-0.57902813316634,0.000194937950276357,0.0014727623444621
"ENSG00000180964.17","TCEAL8",90843,0.907406281949742,0.0811917047566226,0.155904945259986
"ENSG00000180979.10","LRRC57",255252,0.387915620926472,0.00392597429791233,0.0146386237724796
"ENSG00000180992.7","MRPL14",64928,-0.691765574270234,0.000191283366230772,0.00145200090796029
"ENSG00000180998.12","GPR137C",283554,-0.468110460188841,0.194012685912808,0.30488312083649
"ENSG00000181004.10","BBS12",166379,1.68426854465914,1.31147119643055e-06,4.21193193078495e-05
"ENSG00000181007.8","ZFP82",284406,0.264987074992571,0.601519775371327,0.709280518739371
"ENSG00000181016.9","LSMEM1",286006,0.125296674794507,0.79429908550114,0.860759383363324
"ENSG00000181019.13","NQO1",1728,0.315251785419768,0.000326825843582417,0.00218009927590955
"ENSG00000181026.15","AEN",64782,-2.01516388506893,8.12229246194458e-09,2.36156443023541e-06
"ENSG00000181027.10","FKRP",79147,0.0589015255868271,0.743673700396308,0.821660840880013
"ENSG00000181029.9","TRAPPC5",126003,0.0400014431919882,0.647734736472819,0.74852462932946
"ENSG00000181031.15","RPH3AL",9501,0.171365250049048,0.548552294425463,0.663953791405331
"ENSG00000181035.13","SLC25A42",284439,1.41993094621884,0.000241229801568112,0.0017360597052443
"ENSG00000181038.13","METTL23",124512,-0.117205421977684,0.333726225005797,0.458726378703019
"ENSG00000181045.15","SLC26A11",284129,0.784401953626883,0.00247313369476205,0.0102208205877279
"ENSG00000181061.13","HIGD1A",25994,-0.380062526981661,0.00834794854346299,0.0263836172449066
"ENSG00000181085.15","MAPK15",225689,0.951802936233427,0.182505022039349,0.291179844238763
"ENSG00000181090.21","EHMT1",79813,-0.0146067831961488,0.820718252186815,0.879864168174397
"ENSG00000181104.7","F2R",2149,-0.787246944603062,0.000241798997334483,0.00173842022273146
"ENSG00000181135.16","ZNF707",286075,0.414205249090873,0.00218106452653352,0.00930454132878977
"ENSG00000181143.15","MUC16",94025,1.52495429714268,0.0390732112243043,0.0876502240582551
"ENSG00000181163.13","NPM1",4869,-0.517708031929182,0.000127802326841836,0.00106060480220211
"ENSG00000181191.11","PJA1",64219,0.333025487629255,0.0648732564144994,0.130370555027884
"ENSG00000181192.12","DHTKD1",55526,0.182036241399432,0.0654796948748474,0.13118690779999
"ENSG00000181218.5","H2AC25",92815,1.39049428355329,3.4426794439944e-06,8.01716061149909e-05
"ENSG00000181220.17","ZNF746",155061,-0.199968249892018,0.021889949668403,0.0559372998511975
"ENSG00000181222.15","POLR2A",5430,0.316083247700479,0.00665055013526425,0.0219816603288041
"ENSG00000181240.13","SLC25A41",284427,0.528005420486216,0.588725762179611,0.698936078225917
"ENSG00000181264.8","TLCD5",219902,0.701740221485714,0.00282270295283953,0.0113277458421999
"ENSG00000181274.6","FRAT2",23401,0.709920078127495,0.00400742579151134,0.01487691032311
"ENSG00000181284.2","TMEM102",284114,1.18066573649956,0.0357510656475149,0.0820885013234991
"ENSG00000181315.11","ZNF322",79692,0.195477032235372,0.0929238977068461,0.173061755225347
"ENSG00000181333.11","HEPHL1",341208,-0.712941638721746,0.289514455629508,0.411970670190396
"ENSG00000181350.11","LRRC75A",388341,0.434085439170314,0.0462308616732205,0.100183083436481
"ENSG00000181378.14","CFAP65",255101,0.593515715326095,0.543253596487366,0.659730462794051
"ENSG00000181381.13","DDX60L",91351,0.474070502480305,0.0337915095836347,0.0785146051979519
"ENSG00000181392.16","SYNE4",163183,0.930262286939615,0.0969768574958496,0.178762327468372
"ENSG00000181396.13","OGFOD3",79701,0.150871864273426,0.137394398662542,0.234161770716545
"ENSG00000181404.17","WASHC1",100287171,0.198756933042288,0.291176570237726,0.413895105016943
"ENSG00000181408.3","UTS2R",2837,0.927797157348203,0.225176426611074,0.341747545756857
"ENSG00000181409.13","AATK",9625,1.28343402013505,5.44984278989984e-07,2.4738771737634e-05
"ENSG00000181418.8","DDN",23109,-1.62264494483718,2.39819759494608e-06,6.28563664674122e-05
"ENSG00000181444.13","ZNF467",168544,1.67294048738305,3.42305342446442e-06,8.01027842754132e-05
"ENSG00000181449.4","SOX2",6657,-0.152725864915778,0.773390962024798,0.84433959884987
"ENSG00000181450.17","ZNF678",339500,-0.476603307390354,0.0142278245903481,0.0398745672001487
"ENSG00000181458.10","TMEM45A",55076,0.336422111648672,0.485954104404103,0.608868180355076
"ENSG00000181467.4","RAP2B",5912,0.198353531291043,0.411120786296734,0.537777326176716
"ENSG00000181472.5","ZBTB2",57621,-0.903708018651893,2.57963177932558e-06,6.54288524759435e-05
"ENSG00000181481.14","RNF135",84282,0.296688742758239,0.0198210479964096,0.0516953875281788
"ENSG00000181513.14","ACBD4",79777,1.08120043417964,1.2801399871394e-05,0.000202560021016624
"ENSG00000181523.13","SGSH",6448,0.0248584493534379,0.888309684456364,0.928099159341776
"ENSG00000181544.15","FANCB",2187,-1.02905424214165,0.00268595741282576,0.0108972913329252
"ENSG00000181555.20","SETD2",29072,-0.0455844349142415,0.629007834436639,0.732107221106512
"ENSG00000181585.5","TMIE",259236,0.853040113879188,0.318660327492618,0.442476273720335
"ENSG00000181588.16","MEX3D",399664,-0.173418238659602,0.108764094645247,0.195271444054208
"ENSG00000181610.13","MRPS23",51649,-0.784506251232301,3.4106985878979e-07,1.89097000555955e-05
"ENSG00000181617.5","FDCSP",260436,1.09385089378291,0.188632412569952,0.298379921781615
"ENSG00000181619.11","GPR135",64582,-0.211580969202277,0.45917231388856,0.583817201718787
"ENSG00000181625.17","SLX1B",79008,-0.406611458899301,0.246821276929444,0.365440499890913
"ENSG00000181634.8","TNFSF15",9966,0.181136679196077,0.616899872137628,0.721334495203107
"ENSG00000181638.18","ZFP41",286128,-0.0545609007519678,0.572837569560887,0.685322729290413
"ENSG00000181649.7","PHLDA2",7262,-2.16108221471856,1.95232354215266e-07,1.37401402605154e-05
"ENSG00000181652.19","ATG9B",285973,1.43618507514064,0.0060997964655465,0.0206236701723129
"ENSG00000181666.18","ZNF875",284459,0.224957762820433,0.120231866882148,0.210998583041899
"ENSG00000181690.8","PLAG1",5324,1.47266410944595,0.000155538495974853,0.00122921459401179
"ENSG00000181704.12","YIPF6",286451,-0.110609837833567,0.12750883288516,0.221104273552216
"ENSG00000181722.16","ZBTB20",26137,1.597211827217,0.0233562076662261,0.058890980148443
"ENSG00000181744.8","DIPK2A",205428,-0.164311088782635,0.353130682989521,0.479139570340168
"ENSG00000181751.10","MACIR",90355,0.0658243868621054,0.688082513351799,0.780390875138375
"ENSG00000181754.7","AMIGO1",57463,-0.193227306633825,0.378208360982547,0.504943366079782
"ENSG00000181773.7","GPR3",2827,-4.90507984778756,2.20124832878342e-10,5.28849910990217e-07
"ENSG00000181788.4","SIAH2",6478,-0.160706003939209,0.283765823107691,0.405681279390792
"ENSG00000181789.14","COPG1",22820,0.281629431414309,0.0194150503844426,0.0508573416848518
"ENSG00000181790.11","ADGRB1",575,0.698565549569996,0.189938492950169,0.299832821280527
"ENSG00000181804.15","SLC9A9",285195,2.29172450287483,0.00854336495867126,0.0268774783673606
"ENSG00000181817.6","LSM10",84967,-0.893276902115212,2.52197080933127e-05,0.000318526253877634
"ENSG00000181826.10","RELL1",768211,-0.347214841789673,0.0959437830903981,0.177334226599319
"ENSG00000181827.14","RFX7",64864,0.177762882006011,0.182710836203386,0.291411452076987
"ENSG00000181830.8","SLC35C1",55343,-0.275343563172666,0.124653906419547,0.21722510409064
"ENSG00000181852.17","RNF41",10193,-0.106019619146937,0.365147330393174,0.491098970667811
"ENSG00000181856.14","SLC2A4",6517,-0.0315217422920155,0.944058397041014,0.96432835837204
"ENSG00000181873.13","IBA57",200205,-0.0270525717152171,0.837725400491777,0.89240444261099
"ENSG00000181885.18","CLDN7",1366,0.822008206858844,0.0635481957841121,0.128387840536507
"ENSG00000181894.15","ZNF329",79673,0.259473542359187,0.0479958750290902,0.102986087904783
"ENSG00000181896.12","ZNF101",94039,-0.160272304861319,0.275631831231185,0.397323284719753
"ENSG00000181903.5","OR4C6",219432,0.167939178389347,0.837739640472557,0.89240444261099
"ENSG00000181904.9","C5orf24",134553,0.123176581554334,0.219749026852961,0.335381918696181
"ENSG00000181915.4","ADO",84890,-0.750431283522696,7.48444137821683e-08,7.79638750900833e-06
"ENSG00000181924.7","COA4",51287,-0.569369077663368,0.000223224281162799,0.00163090624073074
"ENSG00000181929.12","PRKAG1",5571,0.161947540306788,0.156852690815001,0.258995594283877
"ENSG00000181938.13","GINS3",64785,-0.739604482619244,0.00964297042918095,0.02948110683704
"ENSG00000181982.18","CCDC149",91050,0.672805032927759,0.00299444120538623,0.0118584807625391
"ENSG00000181991.16","MRPS11",64963,-0.360485214632585,0.0346544204623201,0.0800550434237731
"ENSG00000182004.13","SNRPE",6635,-0.36183358861447,0.0454909459554071,0.0991011010952386
"ENSG00000182010.11","RTKN2",219790,0.169713958030388,0.720620536085968,0.804038097432234
"ENSG00000182013.18","PNMA8A",55228,1.56203543213275,0.172049609130971,0.277895015126896
"ENSG00000182022.18","CHST15",51363,-0.627657798984883,0.274512205746515,0.396105450033635
"ENSG00000182040.9","USH1G",124590,2.34001170337465,0.000548599656525644,0.00324321236977217
"ENSG00000182054.9","IDH2",3418,0.374974743005696,0.0340699499525437,0.0789960316174871
"ENSG00000182070.5","OR52A1",23538,0.324017789317101,0.74726798849277,0.824545931883288
"ENSG00000182087.14","TMEM259",91304,-0.0311829798433255,0.747219306944787,0.824545931883288
"ENSG00000182093.15","GET1",7485,0.149283001214581,0.320141285489877,0.443990439709118
"ENSG00000182095.14","TNRC18",84629,0.0843001952370921,0.387531743176587,0.514901053497163
"ENSG00000182107.6","TMEM30B",161291,-0.403771317434811,0.292036552068986,0.414626898264004
"ENSG00000182108.11","DEXI",28955,-0.242732215974126,0.0157186332645192,0.0430522702846371
"ENSG00000182111.8","ZNF716",441234,-0.849002920570934,0.435468361694038,0.561323118467277
"ENSG00000182117.5","NOP10",55505,-0.520568699408297,0.0118012605950288,0.0345328018199714
"ENSG00000182118.8","FAM89A",375061,-1.43871354896648,1.17162589735532e-06,3.9185585406907e-05
"ENSG00000182134.16","TDRKH",11022,0.439718413215302,0.00237449319587578,0.00991837711345968
"ENSG00000182141.10","ZNF708",7562,0.0809079778330382,0.677110459548881,0.772772895408371
"ENSG00000182149.20","IST1",9798,0.459139823511479,0.000624362036194089,0.00355878954200783
"ENSG00000182150.15","ERCC6L2",375748,-0.195617302975757,0.153947460890696,0.255427330656006
"ENSG00000182154.8","MRPL41",64975,-0.398765485745241,0.00156522980417392,0.00715597450909198
"ENSG00000182158.15","CREB3L2",64764,1.11560965272162,9.74988716666512e-07,3.46169023417433e-05
"ENSG00000182168.15","UNC5C",8633,-1.37580046668226,0.584705809687513,0.695595794886976
"ENSG00000182173.13","TSEN54",283989,-0.30730131658,0.00609501749830734,0.0206194971222953
"ENSG00000182175.14","RGMA",56963,-0.044490497503585,0.94502383478291,0.964835935859171
"ENSG00000182179.13","UBA7",7318,1.99206133756275,0.00092639117264546,0.00477266931868632
"ENSG00000182180.14","MRPS16",51021,-0.256262254333161,0.0105810110833523,0.0316311229295985
"ENSG00000182185.18","RAD51B",5890,-0.0114272418845879,0.94713768442233,0.966309697851787
"ENSG00000182195.7","LDOC1",23641,-0.438111385392982,0.469694476967365,0.59360388264813
"ENSG00000182196.13","ARL6IP4",51329,-0.0536853785093731,0.410377121794538,0.536901997700877
"ENSG00000182197.11","EXT1",2131,0.0890809764860348,0.478591809603363,0.602257878840084
"ENSG00000182199.11","SHMT2",6472,-0.638217523917139,3.77509398357194e-05,0.000427814306393
"ENSG00000182208.14","MOB2",81532,0.289626047596507,0.0316586577208319,0.0748253075989165
"ENSG00000182220.14","ATP6AP2",10159,0.401019787502389,0.140682493463405,0.238440698797763
"ENSG00000182224.12","CYB5D1",124637,-0.390885880663214,0.00616792887792443,0.0207686743226537
"ENSG00000182240.16","BACE2",25825,0.445581402672165,0.38155012790535,0.508584941537865
"ENSG00000182247.10","UBE2E2",7325,0.0155611959110995,0.929150676192743,0.953922335854459
"ENSG00000182253.14","SYNM",23336,0.114746994130708,0.548364372170732,0.663831106203383
"ENSG00000182263.14","FIGN",55137,0.715565720839561,0.186629955040473,0.295926828941637
"ENSG00000182272.12","B4GALNT4",338707,0.046116528654299,0.845853136158627,0.898987905163062
"ENSG00000182287.14","AP1S2",8905,-0.782864936399539,0.00182821164803184,0.0081026092190455
"ENSG00000182307.14","C8orf33",65265,-0.502157338111933,0.000401728180586493,0.00254881677955735
"ENSG00000182308.7","DCAF4L1",285429,0.0801533501308994,0.876833408680341,0.920244163533099
"ENSG00000182310.14","SPACA6",147650,1.6138498027897,0.00872334126419777,0.0273006870003063
"ENSG00000182318.6","ZSCAN22",342945,-0.0244806388291579,0.885358193732104,0.926156630090586
"ENSG00000182324.6","KCNJ14",3770,-0.0921036519650831,0.678345762453743,0.773848857689989
"ENSG00000182325.11","FBXL6",26233,-0.460231668779271,0.00388842495969134,0.0145286795733413
"ENSG00000182326.15","C1S",716,0.970678533562721,0.0579799046188707,0.119550897594196
"ENSG00000182327.8","GLTPD2",388323,0.912200431671837,0.00834764376197515,0.0263836172449066
"ENSG00000182329.13","KIAA2012",100652824,-1.0391032008987,0.198002941165501,0.309769090178066
"ENSG00000182359.15","KBTBD3",143879,1.34168812982794,0.000381204806918976,0.00244987395975793
"ENSG00000182362.14","YBEY",54059,0.0536321769210186,0.71886023760008,0.802892369472662
"ENSG00000182372.9","CLN8",2055,-0.0404438378007155,0.826677087338076,0.884476376009676
"ENSG00000182378.14","PLCXD1",55344,0.45131819118787,0.57093883189597,0.683618511652164
"ENSG00000182378.14_PAR_Y","PLCXD1",55344,-0.282567902224259,0.696713349147562,0.786708673661453
"ENSG00000182379.10","NXPH4",11247,-0.343531992934054,0.0846694289814821,0.161038371654316
"ENSG00000182389.19","CACNB4",785,0.848719143024448,0.0636783329282846,0.128596689431385
"ENSG00000182400.15","TRAPPC6B",122553,0.302826978187275,0.0466348013627291,0.100800818959925
"ENSG00000182405.6","PGBD4",161779,-0.0860113227312425,0.708879428149566,0.795771120378163
"ENSG00000182446.14","NPLOC4",55666,-0.105977895508043,0.378837621557219,0.505642992106233
"ENSG00000182459.5","TEX19",400629,1.11109188844103,0.00166100963678515,0.0075034327528229
"ENSG00000182463.16","TSHZ2",128553,2.43708092678948,4.93202695637656e-05,0.000526630878341986
"ENSG00000182472.8","CAPN12",147968,1.10055461233726,0.16064060487353,0.26364958661641
"ENSG00000182473.22","EXOC7",23265,0.0799140342040897,0.452232853961243,0.577561494626678
"ENSG00000182481.9","KPNA2",3838,-0.573499043577222,0.0365066379126424,0.0833586544449138
"ENSG00000182484.15","WASH6P",NA,-0.218816736619388,0.79844020788331,0.863623891096115
"ENSG00000182484.15_PAR_Y","WASH6P",NA,0.287344757494315,0.812315687304899,0.873649976311282
"ENSG00000182489.9","XKRX",402415,0.773059181216088,0.177314068670635,0.284598853121835
"ENSG00000182504.11","CEP97",79598,0.245373522864006,0.261730216607328,0.3818665053031
"ENSG00000182511.12","FES",2242,0.235491395448412,0.561601308725731,0.675448759856663
"ENSG00000182512.5","GLRX5",51218,-0.549943582335652,0.00010147382184991,0.000900705136678849
"ENSG00000182518.13","FAM104B",90736,-0.560844105121175,0.00117421506070525,0.00573190318322591
"ENSG00000182534.13","MXRA7",439921,0.029258525234258,0.803723020716763,0.867385441613546
"ENSG00000182541.18","LIMK2",3985,0.147350861838076,0.432640116186668,0.558676634850024
"ENSG00000182544.8","MFSD5",84975,0.0737628804108794,0.441314238847246,0.567285959780903
"ENSG00000182551.14","ADI1",55256,0.120765016597869,0.282448821029746,0.40423945146384
"ENSG00000182552.15","RWDD4",201965,-0.317927648279017,0.0154273641507268,0.042521119356162
"ENSG00000182557.8","SPNS3",201305,1.10505483038599,0.138953206700406,0.23612053219219
"ENSG00000182568.17","SATB1",6304,1.32156263812701,5.64761437430733e-05,0.000583955080968722
"ENSG00000182575.7","NXPH3",11248,1.18553519395583,0.135052110925619,0.230879527869164
"ENSG00000182580.3","EPHB3",2049,0.405827255476654,0.151697201032068,0.252420079981215
"ENSG00000182583.12","VCX",26609,1.07222109111359,0.189243480280234,0.299116750903463
"ENSG00000182585.9","EPGN",255324,-0.70867723782695,0.24245789306925,0.360670897937237
"ENSG00000182600.9","SNORC",389084,0.556511048447191,0.190102154129451,0.300046266481555
"ENSG00000182606.15","TRAK1",22906,0.365066572405612,0.00752311875314319,0.0243151921135783
"ENSG00000182612.10","TSPAN10",83882,1.78519574211009,0.000613866768987476,0.00351385584674296
"ENSG00000182621.18","PLCB1",23236,0.569042519417748,0.00489167470023254,0.0173711456749878
"ENSG00000182628.13","SKA2",348235,-0.35170987153946,0.0314729480146497,0.0744107832755741
"ENSG00000182670.13","TTC3",7267,0.366986882406945,0.0124815174393784,0.0360318968711373
"ENSG00000182685.7","BRICD5",283870,0.314709238444976,0.376686725867159,0.50341821823297
"ENSG00000182687.4","GALR2",8811,0.148710966714262,0.646091930971995,0.747533157351665
"ENSG00000182700.4","IGIP",492311,0.582114240285135,0.0123479178695742,0.0357491938320771
"ENSG00000182704.8","TSKU",25987,-0.0654665599403309,0.682156192343385,0.776553091567927
"ENSG00000182712.16","CMC4",100272147,0.0562553898408336,0.729583124326915,0.810590669380419
"ENSG00000182718.16","ANXA2",302,0.216951432879523,0.0281833988077131,0.068176488305619
"ENSG00000182732.18","RGS6",9628,0.917038777279559,0.278625760268594,0.400380552436262
"ENSG00000182742.6","HOXB4",3214,-0.146342678229838,0.827145257640521,0.884845928674443
"ENSG00000182749.5","PAQR7",164091,0.257401519280873,0.239899454512022,0.357472079387905
"ENSG00000182759.3","MAFA",389692,0.389241614462134,0.407966258277348,0.534864357714231
"ENSG00000182768.8","NGRN",51335,-0.779324851213473,2.22189733472192e-05,0.000290905087011958
"ENSG00000182771.19","GRID1",2894,1.98258416074457,0.042874328636147,0.0943524024614819
"ENSG00000182774.12","RPS17",6218,-0.323261415297498,0.0672353141949616,0.133978027940333
"ENSG00000182782.7","HCAR2",338442,2.32961659412614,0.00040683611511564,0.00257104015755894
"ENSG00000182791.5","CCDC87",55231,0.991627896559866,0.00227523254326181,0.0095968213565365
"ENSG00000182795.13","C1orf116",79098,0.852218440917118,0.145771188789608,0.244962891863162
"ENSG00000182809.10","CRIP2",1397,0.844168124880513,0.000180550467086037,0.00138585462355976
"ENSG00000182810.6","DDX28",55794,-0.625788795735546,9.50152269232472e-06,0.000164818832262167
"ENSG00000182827.9","ACBD3",64746,0.310508614101237,0.0121801419110336,0.0353877750397009
"ENSG00000182831.12","HAPSTR1",29035,-0.0905699948951947,0.441460777930375,0.567386236148489
"ENSG00000182836.10","PLCXD3",345557,0.103043022973141,0.874344807027856,0.918836508952872
"ENSG00000182858.14","ALG12",79087,0.0908615649815671,0.362195847651767,0.488222661670116
"ENSG00000182866.17","LCK",3932,-0.31950272904251,0.653333764613768,0.752960179084414
"ENSG00000182870.13","GALNT9",50614,1.38511967663237,0.0260454393522705,0.0642005828083069
"ENSG00000182871.15","COL18A1",80781,0.480326923521342,0.00864572287820163,0.0271048489102385
"ENSG00000182872.16","RBM10",8241,-0.250928845983279,0.0536028628644405,0.112570697580261
"ENSG00000182890.4","GLUD2",2747,-0.82900957809323,0.0270804552575577,0.0661298937045052
"ENSG00000182898.4","TCHHL1",126637,1.90317307870745,0.0139162334587886,0.0392414916487553
"ENSG00000182899.16","RPL35A",6165,-0.277633081628312,0.155377815925945,0.257237994323245
"ENSG00000182903.16","ZNF721",170960,-0.313580637151066,0.0150302360668407,0.0415848765063743
"ENSG00000182919.14","C11orf54",28970,1.21262804417976,6.43156063227136e-07,2.7431588730858e-05
"ENSG00000182923.17","CEP63",80254,-0.338527036165768,0.0184718144993559,0.0488481390585608
"ENSG00000182934.12","SRPRA",6734,-0.556505051349725,9.86994030970616e-06,0.000168772466861701
"ENSG00000182944.17","EWSR1",2130,-0.187993567439322,0.0850158889495497,0.161505540222425
"ENSG00000182952.5","HMGN4",10473,0.18497680058183,0.0894871247033732,0.168313792092788
"ENSG00000182957.16","SPATA13",221178,0.0038371719529507,0.979894143828482,0.987705341115136
"ENSG00000182963.10","GJC1",10052,1.14756460854249,0.0831467249935935,0.158749674275848
"ENSG00000182973.18","CNOT10",25904,-0.486569200590347,0.00119741753814073,0.00581562459983107
"ENSG00000182979.18","MTA1",9112,-0.0156643628062856,0.876152804136068,0.919905610513596
"ENSG00000182986.13","ZNF320",162967,9.460344715533,0.0271283215670297,0.066183672258402
"ENSG00000182993.4","C12orf60",144608,0.0321489681119966,0.924722757762521,0.951282667762128
"ENSG00000183010.16","PYCR1",5831,-0.537145769961372,1.74441474780207e-05,0.000247011184573348
"ENSG00000183011.13","NAA38",84316,-0.0799544684405028,0.430078973092762,0.556295340845001
"ENSG00000183018.9","SPNS2",124976,-0.0106347627664026,0.974387869467532,0.983930415049165
"ENSG00000183020.13","AP2A2",161,0.114236488084879,0.239040723478128,0.356594435365541
"ENSG00000183023.18","SLC8A1",6546,0.210422092145796,0.613737323186808,0.719094815389567
"ENSG00000183032.11","SLC25A21",89874,0.488221424564876,0.106771082208542,0.192604824181722
"ENSG00000183044.12","ABAT",18,2.18168338318673,9.44645813949264e-05,0.000852132003008676
"ENSG00000183048.12","SLC25A10",1468,-0.461811396313697,2.07850032940103e-05,0.000277679168195698
"ENSG00000183049.12","CAMK1D",57118,0.180748095690283,0.30718221286484,0.4301565570669
"ENSG00000183054.11","RGPD6",729540,2.18366187451586,0.535634880691009,0.653174588034929
